I0,I1,I2,I3,I4,I5
0.000000,0.000000,-43.728333,2075.000000,2932.000000,11.775526
0.000000,0.000000,-43.728333,2076.000000,2933.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2075.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2075.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2075.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2075.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.806776
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.775526
0.000000,0.000000,43.728333,2075.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2931.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,5864.000000,11.775526
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.775526
0.000000,0.000000,87.456665,2077.000000,2931.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,-2932.000000,23.551052
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2075.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.031250,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2075.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2931.000000,11.775526
0.000000,0.000000,43.728333,2075.000000,2933.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2075.000000,2931.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2932.000000,23.551052
0.000000,0.000000,43.728333,2075.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2931.000000,11.775526
0.000000,0.000000,-43.728333,2075.000000,2932.000000,11.775526
0.000000,0.000000,43.728333,2074.000000,2933.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,-2931.000000,11.775526
0.000000,0.000000,43.728333,2076.000000,2930.000000,11.775526
0.000000,0.000000,87.456665,2074.000000,2934.000000,11.775526
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2074.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,23.558933
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2075.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2075.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,-2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,-11.779467
0.000000,0.000000,43.705719,-2075.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,4152.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2075.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,-2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2930.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2075.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.810717
0.000000,0.000000,43.705719,2076.000000,-2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,4152.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,5866.000000,11.779467
0.000000,0.000000,43.705719,2075.000000,2932.000000,11.779467
0.000000,0.000000,-43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2934.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,-2932.000000,23.558933
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.810717
0.000000,0.000000,43.705719,2075.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.031250,11.779467
0.000000,0.000000,87.411438,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2075.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,-43.705719,2077.000000,2932.000000,23.558933
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2075.000000,2932.031250,11.779467
0.000000,0.000000,43.705719,2076.000000,-2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2075.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2075.031250,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2934.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.031250,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,-11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,-43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.031250,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,5864.000000,11.779467
0.000000,0.000000,87.411438,2076.000000,2932.000000,11.810717
0.000000,0.000000,43.705719,2077.000000,5862.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2930.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.031250,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,-2933.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.810717
0.000000,0.000000,43.705719,-2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,87.411438,2077.000000,2932.000000,11.779467
0.000000,0.000000,87.411438,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2931.000000,11.779467
0.000000,0.000000,87.411438,2075.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2075.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,-2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,-43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,-2075.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,-2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.031250,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,5864.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2078.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,4152.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.705719,2076.000000,2930.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2940.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2931.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2929.000000,23.535288
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2931.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2940.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.798894
0.000000,0.000000,43.728333,-2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,4152.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,5862.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2940.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767766
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,-11.767644
0.000000,0.000000,43.728333,2076.000000,2939.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2931.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2930.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.031250,2933.000000,-11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,-11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2931.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.767644
0.000000,0.000000,87.456665,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2075.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2076.000000,2931.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.767644
0.000000,0.000000,43.728333,2077.000000,5866.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2940.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.031250,11.779467
0.000000,0.000000,43.728333,-2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2940.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2934.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,-11.779467
0.000000,0.000000,43.728333,2076.000000,2930.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,-43.728333,2077.000000,2928.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2941.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2930.000000,11.779467
0.000000,0.000000,43.728333,2078.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2078.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2078.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.031250,-2931.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2078.000000,2934.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.031250,11.779467
0.000000,0.000000,43.728333,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.031250,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2078.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,87.456665,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2940.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,5864.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,-11.779467
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2078.000000,5862.000000,11.810717
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.031250,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.779467
0.000000,0.000000,-43.728333,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,-2076.000000,2931.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2934.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2934.000000,23.558933
0.000000,0.000000,-43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2078.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2931.000000,11.779467
0.000000,0.000000,43.728333,2078.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2934.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,-2933.000000,11.779467
0.000000,0.000000,43.728333,4154.000000,2933.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2931.000000,11.779467
0.000000,0.000000,43.728333,2076.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2078.000000,2934.000000,11.779467
0.000000,0.000000,43.728333,2078.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2933.000000,11.810717
0.000000,0.000000,43.728333,2077.000000,5864.000000,11.779467
0.000000,0.000000,43.728333,2077.000000,2932.000000,11.779467
